,Gene_symbol,Log_FoldChange,PValue
1104,MROH7-TTC4,-2.28,0.00418253918498803
1106,DACT1,-1.72,0.00418200300369551
1108,TNS3,-1.742,0.00419662170535159
1110,TENM1,-1.048,0.00420464638414322
1113,EID3,-1.824,0.00423664131416097
1114,TLE2,-1.933,0.00423955565125347
1115,ASS1,-1.198,0.00423451097806019
1117,LRRC43,-1.42,0.00426865024768066
1118,LOC101927752,-1.2930000000000001,0.0042632511854082105
1119,EOGT,-1.357,0.00426074239279314
1124,LINC01587,-1.694,0.00429124299905371
1125,CASP8,-1.294,0.00427929008070844
1126,PACSIN3,-1.214,0.00429689931065689
1127,FGF18,-1.6640000000000001,0.00428506326405668
1129,SGMS2,-1.486,0.00430743006590193
1134,TNS2,-1.6969999999999998,0.00437863485438297
1138,LINC00284,-2.533,0.00443682862696864
1140,LIMCH1,-1.122,0.00445159827554852
1141,KCNJ2-AS1,-1.672,0.0044710543046152795
1142,SYDE1,-1.182,0.00446721133707414
1143,ARSJ,-1.631,0.00447732572689957
1144,ALX3,-1.659,0.00450079402466844
1149,SLC19A3,-1.4040000000000001,0.00452429684469665
1150,SERPINA5,-1.9280000000000002,0.00452248163729759
1151,PRKCQ,-1.348,0.00452039306376659
1152,CHSY3,-1.244,0.0045145935807279795
1153,C15orf39,-1.067,0.00451382156370924
1154,MDK,-1.129,0.00450182266724284
1155,PODNL1,-1.124,0.00453173185295922
1156,ZBED6CL,-2.313,0.00455889135571482
1160,CD96,-1.66,0.0046078169668001
1162,IL32,-1.565,0.00461710643649726
1163,DIAPH2,-1.177,0.00462255863897829
1164,RASSF8,-1.137,0.00463333908535772
1165,OMG,-2.165,0.00467384569522546
1167,GRK5,-1.0659999999999998,0.00467611802817626
1171,HTR7,-2.364,0.00471058931003361
1173,MERTK,-1.778,0.004704871903109821
1175,TMEM106A,-1.411,0.004721121263850279
1176,SH3RF3,-1.335,0.0047391010619919
1177,ZIM2,-3.338,0.00475924976840665
1179,TRANK1,-1.51,0.00475903524117061
1180,LAPTM4A,-1.025,0.0047601174977354895
1181,FLNB,-1.5590000000000002,0.00474413974319796
1182,PLG,-1.1320000000000001,0.0047685550633049896
1183,RFX8,-1.7919999999999998,0.00477426675361967
1184,BMP6,-1.734,0.00480846775123443
1185,P3H2,-1.8940000000000001,0.00480787382333823
1189,LYPD6B,-1.6669999999999998,0.004831939166762921
1191,NEK6,-1.34,0.00484138262285545
1196,POU2F3,-1.66,0.0048684632590887894
1199,MME,-2.117,0.0048906748694075
1205,EPHB4,-1.1079999999999999,0.00493007620120256
1206,SEC16B,-1.439,0.00494619748053901
1208,GPX8,-1.351,0.0049428914555869705
1212,C2CD4A,-1.78,0.0050178219499493705
1215,ITPRIPL1,-1.176,0.00509258286467085
1217,MGAT4EP,-1.228,0.00509707434538627
1223,GSG1L,-1.626,0.00514077773414256
1226,APOL4,-1.229,0.0051817585710064295
1229,RNF183,-1.8430000000000002,0.00521709961282432
1231,MTRNR2L2,-2.5580000000000003,0.0052539042051535706
1233,NTRK1,-1.307,0.00524918293863914
1235,SPACA3,-2.238,0.00531144409099444
1238,MDFI,-1.133,0.00535402768735015
1240,PDE8A,-1.0170000000000001,0.0053664976841366705
1245,ARAP1,-1.131,0.005430999660291779
1246,TNFSF9,-1.474,0.005465139435548379
1254,ENDOD1,-1.0590000000000002,0.00552696151999414
1255,LYN,-1.4069999999999998,0.00558079581316158
1258,MMP3,-3.2110000000000003,0.00560892557722601
1260,DLX4,-2.145,0.00563684861290068
1261,ACSF2,-1.081,0.00565858002557333
1264,UPK3BL,-1.06,0.00576804769766749
1265,SEMA3G,-1.202,0.00581167662916284
1266,TMEM54,-1.4969999999999999,0.0058017312228001395
1270,SLC43A3,-1.063,0.0058667307619785
1277,ADAMTSL1,-1.295,0.0059577922645583205
1279,AGMO,-1.778,0.00598142430895291
1280,ESPNL,-2.101,0.00600894516394222
1281,PHYHD1,-1.879,0.00601434376496119
1282,PSD4,-1.581,0.00602056063493468
1283,LYNX1,-1.11,0.0060066265322211605
1286,TAF7L,-1.285,0.00607306581770119
1289,GSN,-2.151,0.00611160445449086
1291,LCN9,-3.08,0.0061378109893492705
1295,PLSCR4,-1.749,0.0061552045975350606
1299,ASPH,-1.255,0.00620230936930764
1300,FRMD7,-1.926,0.00622062089269677
1301,DIO2,-1.78,0.00622830687132331
1302,SLC16A10,-1.136,0.00623039498282055
1305,SERTAD4,-1.589,0.00631653928896437
1311,GXYLT1,-1.1520000000000001,0.00638632005132961
1312,AGT,-2.115,0.00641310766606655
1313,UNC5B-AS1,-2.011,0.00646710786242326
1316,THEMIS,-3.056,0.0065119814802090895
1317,GYPE,-1.774,0.00651523290278792
1318,TREX2,-1.672,0.00650223498464404
1319,HS3ST3B1,-1.361,0.00649851717961766
1320,REC8,-1.109,0.00650657413348968
1321,VSTM5,-1.395,0.006522840486456171
1323,PLPP3,-1.1440000000000001,0.0065302127624799295
1326,ANG,-1.122,0.00659668689445306
1328,ANXA11,-1.122,0.006611664094353279
1329,CROCC2,-2.278,0.00661684480746439
1330,ACKR3,-1.0859999999999999,0.0066342362390198
1333,BNC2,-1.64,0.0066734943573690895
1336,LECT2,-1.62,0.006710458622772321
1338,C5orf63,-1.683,0.0067380186442812795
1341,AQP5,-1.4680000000000002,0.006758908835952079
1343,VASN,-1.7209999999999999,0.00678068116059266
1345,FGD5,-1.247,0.00684215176048502
1348,MIA,-1.409,0.00686480975502915
1352,SERPINB9,-1.601,0.0069020338537304
1356,RNF135,-1.255,0.0069322256439113
1357,MSRB3,-1.215,0.0069412701091551895
1359,PLAUR,-1.053,0.00696502546244823
1360,TBXA2R,-1.199,0.0069956383326821294
1362,VSIR,-1.3430000000000002,0.0070114102787427295
1364,LTBR,-1.516,0.0070566724122182595
1368,PARVA,-1.169,0.007100434149231909
1371,REN,-2.838,0.007138070302464791
1372,RAMP2-AS1,-1.13,0.00715631089127777
1374,MIR324,-1.715,0.007207873346461559
1375,LAMB3,-1.159,0.00722307282139628
1376,WFDC1,-1.1059999999999999,0.00722181623980262
1377,DLX5,-1.847,0.00724563383356868
1378,EPHX1,-1.062,0.00724896508972418
1381,SIX4,-1.3330000000000002,0.007321021654138709
1391,SH3BP1,-1.235,0.007514227744508621
1395,TNNI1,-1.12,0.007575332499169891
1397,COL26A1,-1.365,0.0076014282256504796
1398,MIR635,-1.307,0.00760917077329147
1401,SIGLEC10,-1.177,0.00765306596880168
1404,APOBEC3A,-2.21,0.0077049542488498
1406,DACT2,-1.525,0.007742705838803341
1407,IFNLR1,-1.7590000000000001,0.00775625732686937
1408,TNFRSF18,-1.671,0.00779147029336643
1413,COL22A1,-2.398,0.007909277734807691
1414,PLXDC2,-1.117,0.007906878308834941
1415,FAM205C,-1.696,0.00792734611278061
1418,CILP,-1.4709999999999999,0.00794734520128006
1420,ADGRG2,-1.4980000000000002,0.00796725723014274
1421,SELENOM,-1.054,0.00796755331498478
1423,CEP295NL,-1.476,0.007990873296556998
1427,SFRP1,-1.3419999999999999,0.008052482035427709
1428,SNAI1,-1.453,0.00806287750538325
1430,LOC100505635,-1.511,0.008157769935309759
1432,DOCK9,-1.018,0.008149993554099191
1438,VILL,-1.4369999999999998,0.00817089457600311
1442,MIR541,-2.1430000000000002,0.00821174229185845
1443,S1PR3,-1.732,0.00825705617460094
1444,LOC100996635,-1.6159999999999999,0.008278070053402229
1445,CCDC114,-1.305,0.008272717152966291
1446,BICC1,-1.4709999999999999,0.0082847158443373
1448,BMP2,-1.311,0.008321715732954529
1449,NFIB,-1.314,0.00831866594293435
1452,CHAD,-1.286,0.00835085614009968
1453,PPM1M,-1.18,0.00836389375619501
1454,FAM151A,-1.6980000000000002,0.00839476393974895
1457,HOXA11-AS,-3.403,0.00842759548774372
1462,EYA4,-1.831,0.00848656694114862
1465,PDCD1LG2,-1.913,0.00855357765849501
1466,TMEM252,-2.01,0.0085835830592143
1468,SLF1,-1.084,0.008595919973919291
1469,LY6E,-1.318,0.00860961341192468
1471,SFRP4,-1.666,0.0086296691537112
1474,MS4A7,-1.7269999999999999,0.00867273494294089
1475,MCOLN3,-1.158,0.008661584543287441
1476,MARVELD1,-1.193,0.00866854944237893
1477,XPNPEP2,-1.643,0.00868019314019968
1478,CLDN1,-1.054,0.008689715351734741
1481,LINC01117,-2.677,0.00874241748498982
1483,TMEM217,-1.395,0.00882907132381793
1485,SYNC,-1.4569999999999999,0.00884645644025508
1488,TCAM1P,-1.9480000000000002,0.00888403646503728
1489,TREML2,-1.649,0.008927373350834041
1490,PRRG3,-1.117,0.0089231056402321
1491,GPC5,-1.643,0.00893450079713155
1494,SLC22A31,-1.421,0.009003037828209891
1495,MOV10,-1.051,0.00903990501458081
1496,LOC388282,-1.325,0.00909147062185825
1497,SCN5A,-1.615,0.0090918536696274
1500,SIGIRR,-1.036,0.009161296665792979
1501,AR,-1.021,0.009164360689814091
1504,LINC01133,-1.386,0.00924468819880794
1505,LINC00865,-1.9469999999999998,0.00925884134247344
1506,GALNT15,-1.298,0.00925343545223767
1507,TGFB2-OT1,-1.446,0.009237847554408379
1508,OGN,-1.9769999999999999,0.00924907522668321
1512,SLC6A14,-2.399,0.00931038873775473
1518,RHOJ,-1.364,0.0093510168081693
1519,BTC,-1.726,0.00937641637818692
1521,LILRA6,-2.299,0.009406726481847141
1522,TRAF5,-1.251,0.009401919648054171
1523,LINC00313,-1.524,0.00943250727915435
1526,LINC02341,-2.519,0.00948388395149779
1531,HOXA10-AS,-2.615,0.00959318547261036
1533,MYO15B,-1.12,0.00957164000973273
1538,CBLN3,-1.156,0.00971709412627378
1539,FAM212A,-1.278,0.00971328947941323
1542,KCNE1B,-1.621,0.009732236412670741
1543,ANXA4,-1.0759999999999998,0.009750841464364871
1545,LILRB4,-2.227,0.00983623360640525
1546,MGMT,-1.166,0.00982380277976116
1549,LINC01163,-1.7009999999999998,0.00984299108352937
1552,LOC105370854,-1.827,0.00988582862812185
1555,CCL7,-2.312,0.00996471852448062
1557,MSX1,-1.235,0.0100281835576362
1558,SERTAD4-AS1,-1.459,0.0100542886346029
1561,LAMA3,-1.396,0.0100903858572972
1562,TBC1D3I,-2.07,0.0100975976893043
1565,CNKSR3,-1.161,0.0101391241994875
1567,LINC00626,-1.869,0.0101683382148205
1571,MPPED2,-1.2229999999999999,0.0102074770236106
1574,LDLRAP1,-1.057,0.0102747410028972
1575,SNTB1,-1.413,0.010281052423916
1578,TRPV6,-2.06,0.0103421592565917
1580,C14orf39,-2.204,0.0103714643044543
1583,PCDHGA6,-1.614,0.0104092870693165
1585,TLDC2,-1.232,0.0105083865757493
1589,ADGRA2,-1.672,0.0106664868780881
1592,ACSM1,-1.859,0.0107089488127521
1595,HRH2,-1.288,0.0108307910881556
1600,TMEM215,-1.754,0.0108945174984056
1607,TNC,-1.256,0.0109774434513266
1608,CAV1,-1.314,0.0110392991607589
1609,VWCE,-1.041,0.0110480849184137
1611,KIRREL3-AS3,-1.77,0.0110640993150543
1615,RAET1G,-1.449,0.0111351050126912
1616,PHF11,-1.1179999999999999,0.0111199384752682
1619,RDH12,-1.514,0.0111582382643774
1621,DPRXP4,-2.563,0.0112319495941854
1624,PDGFRA,-1.476,0.0112316920311622
1625,PDCD1,-2.419,0.0112811422747188
1628,ACOX2,-1.358,0.0112784279634219
1631,PCOLCE,-1.464,0.0112583103409401
1633,IL15,-1.067,0.0113325459803884
1635,MMP9,-1.662,0.0113834557153904
1636,KCP,-1.018,0.0113805077370945
1639,PRELID2,-1.158,0.0115569899589716
1643,CITED1,-1.061,0.011614400448709
1644,SCN2B,-1.646,0.0116268509570883
1646,GRAMD3,-1.287,0.0116482761044346
1651,LOC105379374,-1.95,0.011732631109563001
1655,SLC1A3,-1.266,0.0117631083802007
1663,PTGDS,-1.0659999999999998,0.0119113194785486
1665,PCDH19,-1.036,0.0119380379217278
1668,SUSD3,-1.486,0.0120532950351553
1669,LINC01915,-1.814,0.0120997770381637
1671,CDH15,-1.242,0.0121411333478114
1673,LAIR1,-2.023,0.012238514858331
1676,PECAM1,-1.1179999999999999,0.0122770392268812
1677,CISH,-1.097,0.0122671566297125
1679,SULT1A1,-1.187,0.0123033935891442
1680,GMPR,-1.37,0.012317554981819998
1685,LOC105374344,-2.82,0.0124669048908374
1687,PODN,-1.716,0.012484196888357
1689,LOC105369187,-1.761,0.0126324140745603
1691,SLC25A48,-1.8090000000000002,0.012635443361156
1697,MSL3P1,-1.268,0.0127020599170694
1698,C4orf19,-1.271,0.01273932368391
1701,LOXL1-AS1,-1.225,0.012786447456382001
1703,IL17RC,-1.089,0.012781667881555001
1706,ADAMTSL2,-1.551,0.0128141539355349
1708,RARG,-1.425,0.0128526447716841
1711,FCMR,-2.155,0.0129235218088934
1715,TMEM92,-1.5230000000000001,0.0131558952122803
1719,PIR,-1.014,0.0132466473895364
1721,MIR4322,-1.5330000000000001,0.0133062174154156
1725,IGF1,-1.392,0.0133501118648085
1727,PLBD1-AS1,-2.234,0.0133925467621259
1728,LINC01920,-2.476,0.0134283495460408
1731,FUOM,-1.115,0.0135135551597763
1732,S100A10,-1.489,0.0135336632028072
1733,LOC101927345,-1.774,0.0135946201819974
1735,LOC101929163,-2.235,0.0136377274472295
1738,DYSF,-1.215,0.0137152714956326
1739,SP110,-1.669,0.0137740408957928
1740,TPM1,-1.0859999999999999,0.0137734660541175
1742,ACE,-1.229,0.0138649088464304
1749,ARHGAP31-AS1,-1.225,0.0139790753788852
1756,TIFAB,-2.7260000000000004,0.0140508843067959
1757,DPP4,-1.5619999999999998,0.0140559470841874
1760,F11,-1.797,0.014129557963918
1761,DSG3,-1.391,0.0141372335938444
1765,CPT1A,-1.2,0.0141847519055463
1766,GPR141,-2.135,0.0142588049890491
1768,LOC100506497,-1.235,0.0142722063730476
1770,NFATC1,-1.43,0.0142882988153112
1771,GSN-AS1,-1.554,0.0143026437678291
1779,PTPRVP,-1.033,0.0145604789715634
1783,SNAI2,-1.515,0.0146191651037982
1788,SLC44A4,-2.27,0.0148222469745909
1790,TAB2,-1.285,0.0148439207296158
1792,LOC101928100,-1.061,0.0149056815427085
1796,APLN,-1.062,0.0149488579639681
1798,CAPSL,-1.819,0.0149633928356946
1799,FAT2,-1.079,0.0149898614391176
1802,NEXN,-1.44,0.0150632478611674
1805,SLC35F2,-1.508,0.015145493415791002
1807,PPP1R3B,-1.1059999999999999,0.0151468621291057
1814,KHDC1L,-1.6640000000000001,0.015219667799581999
1815,LOC388436,-1.98,0.0152338045105227
1816,CYGB,-1.01,0.0152827059662107
1817,FAS,-1.11,0.0152949823808567
1821,CLIC3,-2.009,0.0154015491546445
1822,LOC101927809,-1.943,0.0154820279997894
1825,HOXA10,-2.841,0.0154524450281536
1830,SMIM21,-2.115,0.015602210937940002
1831,NPW,-1.358,0.0155711682549488
1833,LINC00854,-1.089,0.0155900928246512
1834,TRAPPC3L,-1.0190000000000001,0.0155806455307191
1836,CYP2S1,-1.686,0.0156784161732737
1838,NFATC4,-1.075,0.0156798158881972
1842,PXDC1,-1.092,0.0157960107113078
1844,PAPSS2,-1.087,0.0158586352343688
1846,LOC101927851,-1.891,0.0159633584831336
1847,LOC388820,-1.319,0.0160113999397601
1849,LOC730102,-1.052,0.0159964084550075
1851,RILP,-1.091,0.0160424891376134
1863,GLMP,-1.023,0.0162564079763641
1866,NFIA,-1.13,0.016290977414691002
1869,ABHD14B,-1.0290000000000001,0.0163398003992448
1871,SMARCA2,-1.125,0.0163661511397189
1872,CLIC6,-1.774,0.0163854904201964
1875,PIK3R5,-1.506,0.0164651629319257
1879,SLC23A3,-1.301,0.0165112744231457
1881,KLF5,-1.185,0.0165289840042432
1884,TLR2,-1.5819999999999999,0.0166744428837805
1892,PLA2G7,-1.276,0.0167969300926225
1898,PACERR,-1.726,0.0169024691627332
1901,ECHDC2,-1.571,0.0169317994665968
1903,NQO1,-1.161,0.0169785579642222
1909,ANKRD1,-2.176,0.0170202821231487
1910,PLPP2,-1.187,0.0170289007603964
1911,ZFP36,-1.085,0.017046887614286
1912,TRAF3IP2,-1.045,0.0170545133065886
1919,HFE,-1.242,0.0171754680442256
1921,CTF1,-1.137,0.0172488328833515
1922,OR13C2,-2.077,0.0172620487034562
1925,GMDS,-1.1420000000000001,0.0172959375729908
1927,ASPN,-1.827,0.0173764230955876
1929,WIF1,-1.495,0.0175004848221891
1930,FMO1,-1.6219999999999999,0.0175398533905713
1935,TFCP2L1,-1.237,0.0175774101267355
1937,IRF1,-1.018,0.0176168697108418
1938,CYBA,-1.043,0.0177070169131561
1943,KRT18,-1.484,0.0177618363923073
1950,CXCL11,-2.568,0.0179877153159066
1951,CHMP1B2P,-1.047,0.0180250506771951
1964,TXK,-1.422,0.0182430333176997
1967,MIR6753,-2.3609999999999998,0.0183991813915808
1969,STX11,-1.778,0.0184124956229872
1972,NR3C2,-1.511,0.0183812822928316
1973,SLC47A1,-1.06,0.01840963330543
1974,PRR16,-1.4409999999999998,0.0184024562588072
1975,PPFIBP2,-1.023,0.0183790457906376
1987,DCN,-1.3630000000000002,0.0187608372381663
1988,SMAD5-AS1,-1.392,0.0187864566972656
1989,AVPI1,-1.011,0.0188056478451286
1990,METRNL,-1.3359999999999999,0.0188019307178923
1996,SMIM1,-1.011,0.0189465372194928
2004,HIF1A-AS1,-1.246,0.0190171255126947
2005,LY6G6D,-2.193,0.0190758479853343
2010,MIRLET7D,-1.0979999999999999,0.0191193965482822
2014,LINC01021,-1.5490000000000002,0.0191376871172261
2020,RAB27A,-1.031,0.0193115863284139
2025,C5orf56,-1.034,0.0195032289414557
2029,TPM2,-1.192,0.0195800077673786
2030,LINC01616,-1.9069999999999998,0.0196111977203536
2032,IFITM5,-1.6580000000000001,0.0196870381864917
2033,SUSD5,-1.219,0.0196996563940279
2036,PRR35,-1.5759999999999998,0.0198054316181269
2037,LINC00886,-1.077,0.0197986519185554
2038,SCIN,-1.121,0.0198236377438932
2040,STC1,-1.024,0.019824637395516997
2041,PLEKHN1,-1.254,0.019836220796621003
2043,LINC01711,-1.347,0.019884042104713003
2046,PCOLCE2,-1.386,0.0200031348604531
2049,MMP23B,-1.072,0.0201230103448398
2050,PGPEP1L,-1.6030000000000002,0.0201436713469125
2051,MPZL3,-1.45,0.0201553304795984
2052,L3MBTL4,-1.34,0.0201718729418919
2053,CLEC1A,-1.046,0.0202304127144107
2054,OSTF1,-1.018,0.0202300763649052
2059,MIR2052HG,-1.304,0.0203099533733556
2065,CCDC102A,-1.0979999999999999,0.0205342853489452
2070,LINC01478,-1.666,0.0206875216403394
2071,CTSO,-1.105,0.0206757644643636
2078,PLS3,-1.426,0.0207397018229192
2094,BAMBI,-1.518,0.0210865016240821
2095,BACE2,-1.213,0.0210571151264274
2096,FBN3,-1.024,0.02104552565754
2098,PDGFRL,-1.399,0.0211724453487605
2099,DSG1,-2.327,0.0212253088375921
2101,ALOX12P2,-1.235,0.021247447606704
2108,GUSBP5,-1.128,0.0215594924763565
2114,AFAP1L1,-1.113,0.0216223873234799
2115,MIR143,-1.252,0.0216342369777414
2117,LINC01634,-1.55,0.0217694540770475
2118,SLC6A12,-1.001,0.0218084358260636
2120,CD7,-1.339,0.021824869646622
2123,IL34,-1.156,0.0219227189850239
2126,IFI44L,-1.4680000000000002,0.0220020636387058
2129,LOC100128317,-2.428,0.0221567314781726
2130,TDRD10,-1.7730000000000001,0.0221424143511028
2131,HRAT17,-1.147,0.0221124363682785
2133,RERG,-1.205,0.0221271221868495
2139,RSAD2,-1.251,0.022287010464587004
2150,NFATC2,-1.3869999999999998,0.0225471745615452
2153,MIR4441,-1.197,0.0227156244467039
2155,NFE2,-1.2919999999999998,0.0227064837839583
2156,ABO,-1.036,0.0226769955303285
2161,ADAMTS12,-1.062,0.0226388755288297
2163,PLCH1-AS2,-1.899,0.0227343532577404
2169,COL11A1,-1.35,0.0228849794998227
2174,SEMA3D,-1.037,0.0230569089459643
2175,DIO1,-1.2919999999999998,0.0231166403531669
2185,NLRP11,-1.4409999999999998,0.0233889621087909
2186,CDKL4,-1.7619999999999998,0.023457920891417003
2187,NPIPA3,-1.946,0.0234230079491376
2202,C7,-1.4409999999999998,0.0237541210355132
2204,EDN1,-1.4509999999999998,0.0238064087624955
2217,HMCN1,-1.923,0.0240087061382345
2224,CAPN12,-1.256,0.0241795496430089
2226,SELP,-2.386,0.0242777120954806
2230,SOAT2,-1.8090000000000002,0.0243133536061587
2234,RIPOR3,-1.774,0.0243971926826631
2244,ODF3L2,-1.4269999999999998,0.0245617705678557
2245,EDARADD,-1.1,0.0245511787115138
2252,PABPC4L,-1.247,0.0247316410513733
2257,CLCF1,-1.229,0.0247922263103804
2262,LRRC66,-1.189,0.0248654620309857
2263,LINC01142,-1.932,0.0248924291702507
2264,PTGDR,-2.199,0.0249476445307446
2266,DENND2C,-1.043,0.0249605945186713
2270,WASIR2,-1.294,0.0250973654850263
2271,MFRP,-1.716,0.0251584938997207
2272,TLR3,-1.077,0.0251594084893017
2276,CASP1,-1.859,0.0252421397032163
2281,MYBL1,-1.141,0.0253159395767888
2285,MIR412,-1.9880000000000002,0.0254882129420758
2286,ABCG8,-1.89,0.0256252089587257
2288,ERP27,-1.4680000000000002,0.0256242406345278
2290,CLUL1,-1.1340000000000001,0.02558918433856
2298,ZNF185,-1.192,0.0257364377847706
2303,MYF6,-2.19,0.0259447956138168
2317,KDELC2,-1.021,0.0261281194629305
2328,NTF4,-1.204,0.0264012055069735
2331,ATP4A,-1.077,0.0264755839607057
2333,TDRD5,-1.402,0.0265572203591411
2334,CCDC54,-1.692,0.0265749774539172
2335,BLK,-1.547,0.0265998905881401
2341,LOC101927855,-2.061,0.0267023242905043
2342,IHH,-1.338,0.0267344942333206
2346,VCAM1,-1.43,0.0267156974807544
2347,CIDEB,-1.8019999999999998,0.0267848110040217
2348,CACNA1C-AS1,-1.226,0.0267953385866605
2354,HNRNPA1P33,-2.233,0.0270271582009972
2355,LINC01594,-1.9869999999999999,0.0270282080660859
2356,METTL11B,-1.4069999999999998,0.0270033723214189
2370,LOC101927000,-1.82,0.0271948499138833
2371,RBPMS-AS1,-1.9180000000000001,0.0272821020426219
2372,TMEM35B,-1.131,0.0272739453379912
2377,DUSP9,-1.179,0.0274137818433832
2385,FOXS1,-1.073,0.0276499149962311
2387,LRRC71,-1.5,0.0276884027729803
2391,LINC01387,-1.936,0.0277705245197887
2394,GALNT4,-1.079,0.0278490686696731
2407,LINC01344,-1.208,0.0281231310972515
2408,KCNE3,-1.235,0.0281041047761976
2414,CALCA,-1.5530000000000002,0.028351906377560004
2419,MMP10,-1.439,0.0285782974593618
2424,FZD1,-1.148,0.0286591437140151
2426,MIR100HG,-1.063,0.0286843847752489
2430,BATF2,-1.9380000000000002,0.0288897377894781
2435,KLF4,-1.056,0.0289970814990016
2436,NFIA-AS2,-1.188,0.0290632056925001
2445,IL18RAP,-1.777,0.0293353866341401
2446,BTNL2,-1.8319999999999999,0.0293248800949049
2457,RARB,-1.018,0.029493823828305
2459,ARHGAP28,-1.158,0.0295933420875504
2462,ITIH3,-1.107,0.0297462428373278
2467,MAMSTR,-1.003,0.0298668561387136
2469,LOC101929583,-1.122,0.0299425700318999
2471,DNAJC15,-1.4469999999999998,0.0299642528662542
2475,LOC105373805,-1.145,0.0300745951465009
2499,KLHL31,-1.115,0.0305576893913323
2501,PPIC,-1.09,0.0305487089835544
2506,RPL10L,-2.141,0.0308624337353064
2507,MIR409,-2.101,0.0308394220828205
2514,LOC389641,-1.281,0.0310238896658618
2515,GRB7,-1.4409999999999998,0.0310407967562212
2516,LPAL2,-1.055,0.0310195900476272
2521,SEMA3A,-1.48,0.0309867818183048
2527,RDH10-AS1,-1.097,0.0312297227188408
2532,AANAT,-1.271,0.0313525101275416
2533,NIPAL1,-1.305,0.0313556447817941
2536,MIR29A,-1.301,0.0314816156999237
2537,ADRA2C,-1.032,0.0314909356008714
2545,LINC01208,-1.973,0.0317683725096965
2553,IRAK3,-1.078,0.0320545086479644
2555,KRTAP5-10,-1.558,0.0321100257652084
2558,GPRC5D,-1.845,0.0321668733942746
2559,LOC101927023,-1.8459999999999999,0.032193876259301
2562,ESRP1,-1.526,0.0322155603070379
2568,PIWIL4,-1.04,0.0324253828023832
2573,OVCH1-AS1,-1.4,0.0326559767425376
2574,ACSS1,-1.168,0.0326472219321467
2581,LINC01574,-1.546,0.0328060659134398
2582,GSDMC,-1.506,0.0327713336551252
2600,ZNF648,-1.537,0.0331122918920112
2601,LINC01305,-1.088,0.0331626442625045
2606,LAMA4,-1.026,0.0331471430045081
2607,ZCWPW2,-1.01,0.0333123065982521
2616,MIR181B1,-1.845,0.0333889824324534
2631,MIR125B1,-1.839,0.0338279980305999
2632,SERPINB7,-2.073,0.033914308508381
2634,TMEM150B,-1.507,0.0340684275460064
2635,JPH1,-1.001,0.0340795291556716
2638,CDA,-1.796,0.0341703888749326
2645,RTL4,-1.901,0.0345228086027428
2646,DUX4,-1.213,0.0345264780467767
2647,ERICH6,-1.4240000000000002,0.0345051823146757
2649,C6,-1.409,0.0344823986479671
2655,SYTL1,-1.205,0.0345907318035533
2657,BTN1A1,-1.188,0.0346200322134124
2660,MIRLET7BHG,-1.21,0.03472893718029899
2668,MICB,-2.123,0.0347925484776594
2681,LUM,-1.167,0.0350889368065734
2687,ADGRG5,-1.479,0.0353567215265566
2694,CDH1,-1.013,0.0354618193056919
2697,SDR42E1,-1.6969999999999998,0.0355849196960881
2702,COX7A1,-1.219,0.0356950540550061
2711,SGCD,-1.203,0.0358196613725108
2720,MFAP5,-1.23,0.0359533420529589
2728,SPARCL1,-1.093,0.0362178016144689
2731,GOLGA8O,-1.6909999999999998,0.036318649688532004
2741,MIR370,-1.901,0.0367242544874203
2744,MIR410,-2.407,0.0367481259689534
2746,HOXA11,-2.54,0.0368288799822151
2757,LENG8,-1.063,0.0370809834706783
2765,DEPTOR,-1.109,0.0373291054611585
2775,KIAA0825,-1.135,0.0375670271393713
2778,IFI30,-1.291,0.0376382561474646
2780,CPED1,-1.374,0.0376307159907286
2781,TNFRSF10A,-1.3769999999999998,0.0377062159578309
2785,GCSAM,-1.041,0.0377432487999461
2787,SERPINA3,-2.807,0.0378144312401934
2790,LOC285766,-1.685,0.0378945598843016
2803,LINC02037,-1.3030000000000002,0.0381222959270149
2809,FOXI2,-1.883,0.0382745927085083
2812,KRTDAP,-1.7480000000000002,0.0383466571106966
2813,LRRC32,-1.099,0.0383596349841118
2822,SRD5A2,-1.848,0.0387016899233542
2824,LOC642929,-1.496,0.0387815396155923
2828,BANK1,-1.3880000000000001,0.0389505601134992
2838,AHNAK,-1.089,0.0391336211104655
2840,SNORD12C,-1.62,0.0391942437675135
2842,GDF6,-1.344,0.0391651376558227
2851,LINC00607,-1.287,0.0393440100291463
2861,CARD6,-1.151,0.0395344374013031
2871,PIK3C2G,-1.493,0.0397988479622258
2875,DYDC1,-1.609,0.0399200384780448
2876,NCMAP,-1.122,0.0399613526324466
2882,KRT86,-1.919,0.0400069315347982
2897,FMN1,-1.074,0.040459354226692
2899,CPXM2,-1.403,0.0403896830983202
2910,SLC39A12,-1.8840000000000001,0.040737035864637
2914,NAT2,-2.194,0.040784754216835
2922,LOC100129940,-1.028,0.041189960888174
2928,TMPRSS11D,-1.882,0.0415031904541803
2929,S100A4,-1.023,0.0414638202114516
2936,SHROOM1,-1.1320000000000001,0.0416469024375103
2937,LENG9,-1.371,0.0416446298466437
2941,COL12A1,-1.263,0.0416507457274412
2944,TDRD15,-1.97,0.0417206867255478
2945,PABPC3,-1.6540000000000001,0.0417342852356813
2952,PRRX2,-1.881,0.0419657954281303
2953,LEFTY2,-1.3219999999999998,0.0420268397188723
2957,BHLHE40,-1.08,0.0421363233095668
