,Gene_symbol,Log_FoldChange,PValue
359,SH2D3C,2.419,0.000285656179482448
360,PRR5,2.463,0.00029051703380901604
361,ZFHX3,1.9380000000000002,0.00029167545825508197
362,CARMIL2,2.065,0.000293132437865694
364,OLFM2,1.6969999999999998,0.000298624384369731
365,FASN,1.4869999999999999,0.000298511903269533
366,TNNI1,2.616,0.000301866425064013
367,CD248,3.009,0.00030264205013878396
368,REM2,2.146,0.00030554460704232595
372,F11R,2.003,0.000314096372857528
373,ID3,3.662,0.000314823471248956
375,SYT4,2.571,0.00031723685598931603
376,IL11RA,2.123,0.000318933610766377
378,GDAP1L1,1.5290000000000001,0.000322604618719473
380,MFAP5,3.423,0.000329249549064929
381,KLF10,1.5659999999999998,0.000332236842229069
382,FAM155B,2.495,0.000337140578931062
384,H19,5.015,0.00034748577615369104
385,CTSC,3.0180000000000002,0.000349793820739282
386,GNG3,2.073,0.000352802252585184
387,PIM3,1.827,0.000353345096696971
388,EPHB2,1.325,0.000353918707714677
390,SULT4A1,2.084,0.00036448448933202205
392,STXBP1,1.139,0.000363684320810799
393,CCNG1,1.871,0.000366642178233119
394,ABRACL,1.9180000000000001,0.000367777972186084
395,DLK1,2.806,0.00037013991727756403
397,OAF,3.185,0.000375965323670742
398,CDKN2D,1.764,0.000378514179941051
399,FAT4,2.238,0.000382559407051415
400,OGDHL,2.246,0.00038409017901375
401,DNAJC12,1.7309999999999999,0.000385193436966938
403,EFNA5,2.77,0.00039293617641171004
404,EBF2,3.123,0.000397134890030729
405,NEFL,1.976,0.000397171062007648
408,OR8J1,3.93,0.00041853469099626604
411,TEAD4,2.72,0.000418822514597942
414,STARD4,1.8359999999999999,0.0004185963235955
417,PERP,3.653,0.000432685301202363
418,FAM57B,1.601,0.00043452535069899996
419,CDKN1C,2.037,0.000436498552170862
420,TBX4,4.119,0.00044065421029757304
421,NBL1,2.804,0.00044069222084049597
423,JAG2,1.9769999999999999,0.00044771530033899803
424,HMGA1,1.462,0.00044844905921679403
427,PTX3,1.9780000000000002,0.000455350300124359
428,FZD1,1.9469999999999998,0.00045979475156755897
430,CLN3,6.101,0.00046390936175839904
433,SLC2A3,1.421,0.000468224955950632
434,CD55,3.239,0.000478348949493033
435,ASNS,1.247,0.0004986354473514759
438,ACTL6B,2.423,0.000510810967086692
440,ADAMTS7,1.733,0.000515526567223117
442,GRM2,2.301,0.000522890670581337
443,PROSER2,1.953,0.000524843734801707
445,MAPT,2.186,0.00053268834565621
446,SMPD3,1.746,0.000539466984213971
447,SYNGR3,1.916,0.000551790485280538
448,BACE2,2.116,0.000554607845794663
449,CPZ,5.145,0.00056154222929804
450,B3GALT4,2.865,0.000569798069996884
451,PRKCD,2.65,0.0005658484192841309
452,RARRES2,2.957,0.00056735303776191
453,ELFN1,1.117,0.0005692648679130661
454,LAMP5,1.476,0.0005683702385827769
455,APELA,2.903,0.000575368678437374
457,PCBP2-OT1,3.4739999999999998,0.000579172447994104
458,POU3F1,2.878,0.000593594670103602
464,EMILIN3,2.1519999999999997,0.000615424382467024
465,ARHGEF16,2.636,0.0006199416748071929
468,TAC1,3.052,0.000630012711736583
469,FZD10,3.655,0.0006280434646215839
470,TNMD,4.026,0.000629975528705331
471,ACVRL1,3.483,0.000634002493886498
472,FADS1,1.281,0.000637595083113323
474,HOXA13,4.106,0.0006432003983916519
476,TAGLN,2.695,0.000649021315114803
478,P3H1,1.699,0.000658655700466861
479,SERPINB7,1.828,0.0006670217286112901
481,CDH3,2.094,0.0006855149174213321
482,STC2,2.4130000000000003,0.000691375914302925
484,P4HA3,3.926,0.000705687715989444
487,BCAM,1.819,0.000704269301876178
488,GLIS1,3.511,0.000714863753662571
490,TMEM200B,2.758,0.0007187998771786441
491,LPCAT4,1.496,0.00071810416482109
493,CACNA2D2,2.12,0.000722492636870177
497,WNT3A,3.717,0.000736658221389349
499,NDUFA4L2,2.983,0.000746478730609296
500,C1QTNF4,1.9380000000000002,0.000746479637173185
501,MVP,2.345,0.000744037634422587
502,MTHFD2,1.693,0.000747002545562987
503,OLFML1,3.445,0.000752962915487929
504,PXDN,1.4880000000000002,0.000754745449437434
505,ECM1,3.13,0.0007607649317736759
506,GIPR,2.512,0.0007704899422297809
507,NNMT,3.608,0.000777238517432587
509,MKNK2,1.2409999999999999,0.000784410715001855
510,KISS1R,1.921,0.000789580088398085
511,LBX1,3.198,0.00078782370261423
513,HOXD13,3.307,0.0007954576340011269
514,LRP5L,2.225,0.000795681427889248
515,IER3,2.83,0.0008012530077442599
519,TMEM151A,1.936,0.000793702931216032
520,IL13RA2,4.535,0.000803305899304972
524,LAYN,2.5789999999999997,0.000813364637762836
525,MME,3.952,0.0008121993437731179
526,SMIM24,2.378,0.000816721971770729
527,SERTAD4,3.109,0.000825078510057019
529,ATF3,2.029,0.0008295503473799911
530,ADAMTSL5,2.7680000000000002,0.000838313585643325
531,PLXND1,1.611,0.00083856165252885
533,LOC100506563,3.805,0.000851442923435109
535,DAB2,2.775,0.0008558551736924411
537,KLF6,1.3030000000000002,0.00087009592746789
538,JAK3,2.8480000000000003,0.000877346894639578
540,HMGCLL1,2.306,0.000886013310309089
541,TRIB1,1.815,0.0008869700228073119
543,HEYL,1.929,0.0008906283138747991
544,ART5,2.439,0.00089405738016711
547,HMCN1,2.824,0.0009128867046234151
548,ALPK2,3.1630000000000003,0.0009143266047304519
549,SLC18A3,2.65,0.0009215254599935019
551,GPR27,1.899,0.000918210055624806
552,UCK2,1.17,0.000919161691883643
553,DUSP8,1.9480000000000002,0.000927709628657918
554,COTL1,1.068,0.000927903918392883
555,ZCCHC12,2.02,0.0009304048080407949
556,CCND1,1.835,0.000931789528940948
558,TKT,1.5959999999999999,0.0009391727791792221
559,ALDH1B1,1.3,0.0009492498515896461
560,TNFAIP6,3.1919999999999997,0.0009526591774767849
562,PRRX1,4.199,0.0009662705779530801
563,KIAA1522,1.507,0.000974307874260375
565,ACVR2B,1.175,0.0009838533923432538
567,RUNDC3B,2.339,0.000998059591177153
568,DUSP1,1.5490000000000002,0.00099376860703306
569,CRABP2,2.475,0.000995485077235143
571,HOXD10,3.304,0.00100268868407676
572,TNNT1,2.977,0.00100275876253947
574,PLA2G3,2.6319999999999997,0.0010181726997160198
575,ZNF503,1.642,0.00101707174618026
576,TSPAN13,1.01,0.0010215129680497198
578,MGAT5B,1.4,0.0010358872325511
579,CHSY3,3.2889999999999997,0.00104031258000017
581,ATP8B3,2.528,0.0010567248441852
582,NPR3,3.5380000000000003,0.00105791279471544
583,NR2F6,1.4240000000000002,0.0010592903242041699
585,PDZD7,1.921,0.0010629472542541
586,COL18A1,1.9080000000000001,0.00106153812959425
589,DLG3,1.093,0.00109291576320545
590,RAI14,1.222,0.00109462736129854
591,LOC440934,3.25,0.00109836363960697
592,STRA6,2.238,0.0011024698186575
593,STX3,2.072,0.00110376064907226
595,GPRIN3,2.14,0.00110998622147513
598,RTN4R,1.396,0.00112267193301783
600,IQCJ-SCHIP1,4.961,0.00114743020250552
603,RAC3,1.084,0.00115915411494511
605,KRT17,4.574,0.00118145620849888
607,LOC343052,2.299,0.0012029925525153802
608,CTGF,2.039,0.0012018856936662
610,ANXA11,2.7960000000000003,0.00121909880939941
612,SCML1,1.845,0.0012280774804881
613,SRPK1,1.015,0.00123731144550018
614,ETNK2,1.376,0.0012436140431799
620,BRSK1,1.032,0.00127320902316379
623,CDC42EP3,1.228,0.0012980853618814
624,UGT1A10,2.8569999999999998,0.00130455322503795
625,KLHL35,1.9609999999999999,0.00132049713781855
626,NPNT,3.592,0.0013214510342103802
627,RIPOR1,1.092,0.0013243863609213198
628,LRRC26,2.9130000000000003,0.00133021822701479
629,FSCN1,1.053,0.00133087988729582
630,BEX2,1.5390000000000001,0.00133405568743848
633,CNTN2,2.2840000000000003,0.00134541604714209
635,AMN,2.4219999999999997,0.0013548552336517
637,PHLDA3,1.465,0.0013527018401817302
638,CREB3L1,3.017,0.00135943885779867
639,KANK4,2.576,0.00136865528040039
642,OTX2,4.504,0.00137734083988388
648,RSC1A1,1.925,0.00142090591775856
650,ARHGAP28,2.417,0.0014200473751659801
652,ARID3A,1.983,0.00143371443028421
654,OLFM3,2.3280000000000003,0.0014550933673555802
657,PYCR1,1.225,0.0014519882412403699
660,CYB561D2,2.6,0.00147660163935808
663,C11orf84,1.1640000000000001,0.00149422924791213
665,RAPGEF5,2.041,0.00150637058633782
668,LHX4,3.323,0.0015192363320488099
669,C1QTNF12,2.681,0.00152752348571475
670,ALDH1A3,4.397,0.0015249525630086401
671,FSTL5,2.782,0.00152815509628774
672,WNK2,1.2890000000000001,0.00152955046075034
676,LTBP2,2.526,0.00155009824567331
677,PLEKHA8,1.133,0.00154416983728381
678,LHX3,3.141,0.00156385161695951
681,SYT13,2.3040000000000003,0.00158946861648541
685,LSS,2.603,0.00162605320444005
686,PLAC9,2.452,0.00163550468697636
687,SOX14,3.674,0.00163316185293924
695,DPCR1,2.5660000000000003,0.0017232392583984301
696,TAS2R60,4.612,0.0017292725237979699
697,TSPAN18,1.568,0.0017289382412419801
698,SESN1,1.3980000000000001,0.00173310481398101
700,IL13RA1,2.0069999999999997,0.00173824254559208
701,GFPT1,1.1440000000000001,0.00174271904201531
702,CCDC33,1.817,0.0017514570639222099
703,VSNL1,2.36,0.0017522003007707
704,COL5A3,2.8989999999999996,0.0017534320373095
706,GNG8,2.824,0.0018014152448415602
707,MUSTN1,4.061,0.0017935933510827898
708,CCDC184,1.351,0.0017996235971626802
709,LDLR,1.7409999999999999,0.00180298325115983
710,SLC2A1,1.26,0.0018002274047870198
711,GSDMD,2.2680000000000002,0.0018112263276114698
713,LOC101929072,2.865,0.00181607736959817
714,SLC12A7,1.453,0.0018229835999681897
715,AEN,1.298,0.00182066472332465
716,HSFX4,2.93,0.0018263595223651302
717,TNFRSF10B,1.492,0.0018429458988611102
720,NKX1-1,2.028,0.00187308643003016
721,LINC01674,3.484,0.0018859770107580698
722,ATP8A1,2.166,0.00189369967882395
724,GRB10,1.131,0.00189847626919697
725,PRMT1,1.048,0.0019036581462790602
726,MTRNR2L5,2.015,0.0019281863523619102
727,EFNA3,1.251,0.0019240896793435898
729,PLAG1,1.4980000000000002,0.00194046690989623
731,HSPG2,1.8259999999999998,0.00195154079952112
732,LOC107985133,4.649,0.00195833633123085
733,FGF18,2.3680000000000003,0.00196081522180609
734,FAM196A,2.017,0.00197400348414722
739,EMILIN1,3.077,0.0020216977571696397
744,WFDC21P,3.165,0.00205790512941261
745,ISYNA1,1.2429999999999999,0.0020562387137395602
746,CARM1,1.003,0.00206171207749569
748,EHD4,2.375,0.0020797096197575603
749,CUL7,1.136,0.00207809065480803
750,ZSWIM4,1.232,0.0020863708062925
752,CACNA1B,1.96,0.0021145330211766
754,SRL,2.049,0.00215170892805929
757,RASL11B,2.6910000000000003,0.0021711326602590103
758,SEC24D,1.63,0.0021748223187527398
760,SCARF2,1.396,0.00220439729694916
761,IGFBP6,3.035,0.00220970688390425
764,GBGT1,2.17,0.0022375403517322
765,NEURL1,1.671,0.00225217795836087
767,ZNF816-ZNF321P,3.0639999999999996,0.00227005207683729
768,SLCO5A1,1.7209999999999999,0.00227026740287029
769,OLFML3,3.155,0.00226386069415461
774,DRD2,2.739,0.0023440196465755896
776,MESDC1,1.2429999999999999,0.00236965749666408
777,SHROOM2,1.137,0.00236847388374855
779,COX6B2,2.484,0.0023842840145637603
780,SEMA6B,1.538,0.00238796225508686
781,SMAD7,1.636,0.00239415358610347
783,SLC16A5,3.16,0.00241621999890702
784,ECEL1,2.075,0.00241239012903255
786,DPPA2,2.2119999999999997,0.00242258959498951
787,KCNJ4,1.768,0.00243217053849142
788,CLEC3B,3.1310000000000002,0.00243926430026478
789,FAM20A,2.963,0.00246397493098275
791,MN1,1.213,0.0024788902737116
792,TNNT2,2.5660000000000003,0.002488366200977
794,MMP11,2.23,0.00250212643220772
801,DUSP7,1.4669999999999999,0.00253301887539077
803,FBN1,2.9189999999999996,0.0025514085879592
804,PAPPA,2.0580000000000003,0.0025547538259082197
805,FOXP4-AS1,2.521,0.00258896263502564
806,DOCK6,1.536,0.00258289662561787
808,RAB4B,1.9669999999999999,0.0025952384259619
811,C9orf64,2.242,0.00264761187252256
812,MECOM,2.802,0.00266306019197005
813,C8orf46,1.358,0.0026840181479051
816,NGF,3.534,0.00271329335070167
821,PCOLCE,2.072,0.00279913498388024
822,TSPAN15,2.245,0.0028033387117728102
823,UBE2S,1.261,0.0028379116102528698
825,NT5E,2.8810000000000002,0.00285294058608501
826,LINC01060,3.25,0.00288106695269228
827,MC4R,2.21,0.00289949990769981
829,PIP5K1B,2.205,0.00291910213733511
830,TTC9B,1.81,0.00292627589690716
831,SMOC2,3.7230000000000003,0.00294155577087918
832,CTPS1,1.018,0.00293779994535608
835,MIR4713HG,2.793,0.00295472940044592
836,NID2,3.094,0.00296605499025206
837,RASGEF1B,2.03,0.00297385270754804
838,SPOCK3,2.218,0.0029848126467568897
840,NRARP,1.2690000000000001,0.0029999306798728
843,ULBP2,1.995,0.00303225864779133
844,LOC105378853,2.02,0.00302746889837334
845,IDI1,1.077,0.00303290020739817
846,MARVELD1,1.9980000000000002,0.00304134746350582
847,ALPL,2.585,0.00304883301832163
848,LYPD3,2.33,0.00305705688227802
849,MAB21L1,3.6689999999999996,0.0030567505128026103
850,MAST1,1.128,0.0030636727783188698
853,PDGFB,2.334,0.0030804578004101
854,NRIP3,1.911,0.00308152172879168
855,FZD8,2.54,0.003114245372021
856,NELL1,2.401,0.00314200830197932
857,PAK5,1.9709999999999999,0.00313853060544626
861,SIGIRR,2.15,0.00317855017339493
862,SCML2,1.607,0.00318257913812049
863,KLK14,1.679,0.0032048849903855603
865,PLEKHA6,1.157,0.00321662441172683
867,HSD11B2,1.673,0.00323526721717475
868,GFRA1,1.714,0.00324644787886006
869,CYGB,1.556,0.00326693698323363
872,NAPB,1.319,0.00326279158045946
875,NACA2,2.178,0.00328456993126075
876,CSHL1,3.2510000000000003,0.00329695928775678
877,COL8A2,3.217,0.0033014758901398
879,CPAMD8,1.827,0.0033151148443790897
880,ETS2,1.591,0.00333717671904513
881,SNAI2,3.551,0.00333678946980613
882,BMP4,3.136,0.00334373854366982
883,RUNX1T1,1.6059999999999999,0.00334637351939175
885,OMD,3.2030000000000003,0.0033764334899975
886,LINC02128,3.45,0.0033854035885589897
887,PPT2,4.184,0.0033955189797343897
888,SRPX,2.2359999999999998,0.00340459758138312
889,TEK,2.944,0.00342452115227614
892,PLEKHA1,1.297,0.0034118822708697
895,NPW,2.127,0.00344644891717112
896,CTSK,2.66,0.00347802228853888
900,RAB11FIP1,2.106,0.0035032360694074397
901,TMED3,1.038,0.00349461874001227
902,LINC01158,1.254,0.00350621485155818
903,PTPRN,1.6469999999999998,0.00352660737220279
908,OR5G3,4.5680000000000005,0.0036085619223213397
910,SLC43A1,2.076,0.0036100357101444
911,PTH1R,3.6260000000000003,0.00360455816572481
912,ANO1,2.972,0.0035985374424818296
913,EGFLAM,2.984,0.0036173745867219102
914,ELF4,2.325,0.0036134724839765
915,TSPAN4,1.133,0.0036016624063322
916,GAS6,1.714,0.0036161932189628103
918,LZTS1,1.577,0.0036250105786705
919,PPFIA3,1.1420000000000001,0.00363341903163871
920,ARL4D,1.61,0.00364165120743246
921,FAM83G,1.6980000000000002,0.0036486763324728704
922,OR4D2,1.551,0.0036563818740285
923,TFAP2C,3.4560000000000004,0.0036588796147406797
924,FAM189B,1.4909999999999999,0.0036745107322759796
925,KLF7,1.014,0.0036709949775775397
926,HIC2,1.4,0.0036791555134666797
930,CHRNA1,1.9769999999999999,0.0036946827352228205
933,BTG3,1.236,0.0037222845292445798
934,BSCL2,1.038,0.00371803446640191
935,SLC17A6,1.926,0.0037430944574709
936,ALX4,3.139,0.00375543594558969
937,NAB2,1.135,0.0037956443338414705
938,GLRA1,2.543,0.0038015030545512202
939,INSM2,2.9339999999999997,0.0038150432168670705
941,LINC00599,1.774,0.00384412418008796
942,TMEM191A,1.9909999999999999,0.00386197699620966
943,MANF,1.133,0.00386642518363975
944,MSMO1,1.157,0.00387219175662691
947,GRIN1,1.785,0.00390347354990954
948,DDX39B,1.392,0.0039018053054551104
949,PDE10A,1.225,0.0039011632723246702
950,ACAT2,1.032,0.00390839535665604
952,LITAF,1.314,0.0038931466422793396
956,ARHGAP44,1.548,0.00395518836697924
958,HMP19,2.03,0.00398888631332278
959,OPN3,1.5190000000000001,0.00399737618934105
960,CDR2,1.569,0.00400645146083047
961,EDIL3,1.128,0.00402039899539685
962,COL15A1,2.841,0.00404393842760274
966,PGF,1.551,0.00409203662041215
972,ARPC1B,1.516,0.004198870909097529
973,CEACAM19,1.696,0.0042159686441627
975,EPB41L4A,1.723,0.00425492368270347
976,PNPLA3,1.806,0.00426468498205236
978,FAM189A1,2.513,0.00430749955313933
979,THOC6,1.311,0.00432155027775681
980,ALDH1A1,3.108,0.00433687693850001
982,MAPT-IT1,3.283,0.0043557722697450795
985,SNORD35A,3.985,0.00438015565717403
986,ICAM1,2.927,0.00438440082522061
987,INSIG1,1.341,0.00436931673541404
988,DACH1,1.005,0.00437618241808055
990,KCNK6,2.198,0.004412444626806121
991,WDR86,1.351,0.0044278810711036705
992,TPM1,2.184,0.004447247122293129
995,CLEC2L,1.82,0.004497905706475001
996,GOLGA6L10,2.784,0.004482689642868539
997,CRYBA1,2.511,0.00448466324445509
998,CORO1A,1.5630000000000002,0.00448140891970664
1000,GOT1,1.177,0.00449067772815719
1001,JPT2,1.062,0.0044963303956328
1002,SRPX2,2.977,0.004538825792436379
1004,HES5,1.45,0.00458347973471234
1007,TFAP4,1.558,0.00461940106388456
1008,HES4,1.2890000000000001,0.0046216027711585795
1012,SERTAD4-AS1,3.168,0.00468725233656285
1014,PRAP1,2.668,0.00469515134710006
1016,SLC22A18AS,3.5039999999999996,0.0047530584919088705
1019,ANKRD30BL,1.7919999999999998,0.00476319229580202
1020,HABP4,1.178,0.00476108533588348
1021,RAB3IL1,2.471,0.004780535384776579
1023,P3H3,1.496,0.0047778400272569296
1026,PAM16,1.455,0.00482100556286903
1030,LINC01356,2.531,0.0048698559880395
1032,ACTA2,2.0869999999999997,0.00486183180073269
1033,NELL2,1.5730000000000002,0.00488750565279045
1037,PTGER2,2.197,0.00501296782182695
1038,MMP17,1.449,0.00502556912922207
1039,MIR670HG,2.716,0.0050513423923597
1041,MIR3687-2,2.6489999999999996,0.00506757449750771
1043,MIR3687-1,2.6489999999999996,0.00507944965660928
1044,CACNG3,2.535,0.00509443304723805
1047,GPR143,1.541,0.00510440108403559
1051,MYL9,3.0780000000000003,0.0051518775866279
1054,CLMP,2.065,0.00518709166974718
1057,SRPRA,1.224,0.00520931701455059
1062,SLC4A11,2.081,0.005313743888831489
1065,ALKAL1,1.891,0.00535644450175286
1066,MPP3,1.415,0.00534726109954146
1068,TOX,1.129,0.0053793140401757105
1070,ZFAND1,1.3969999999999998,0.00540920253817786
1075,DUSP9,2.487,0.00549121509628766
1076,RPLP0P2,1.797,0.00549741936118189
1077,HSPA12A,1.578,0.00549546048001895
1080,ATP2B3,1.665,0.00552754703669036
1081,FAM26E,1.5319999999999998,0.00553304067638125
1086,LOC101928674,2.184,0.0056487214160165795
1088,CALHM2,1.993,0.00563961810486998
1090,GUCY1A3,2.425,0.00564266371284754
1091,CAMK4,1.435,0.00564626441193202
1092,ARF1,1.04,0.00562873202345676
1093,KLHL29,1.837,0.00566647972267462
1094,PIDD1,1.33,0.00571506216686252
1096,COL6A2,1.6669999999999998,0.00573400537806009
1100,TLX2,2.1519999999999997,0.00582709133264874
1105,ANKRD33B,1.695,0.00582593492194293
1107,CDON,1.666,0.00580941887556222
1109,SREBF2,1.011,0.0058309043047106
1110,SIPA1L2,1.0979999999999999,0.005883116612555629
1111,CCNB1IP1,1.1059999999999999,0.00592151601044091
1112,LINC00662,1.6640000000000001,0.00593078473583741
1113,SEC31A,1.057,0.00595691430530762
1116,SLC6A17,1.79,0.0059911232358325
1117,SMAD6,1.6280000000000001,0.00602864219504942
1120,CD46,1.124,0.00605577990021376
1121,MTHFD2P1,1.541,0.00610248215701332
1124,CRABP1,1.4609999999999999,0.00617803172595767
1125,ATP11C,1.349,0.00619937210261406
1130,MYO1C,1.5819999999999999,0.00626256332869709
1135,RHCE,2.492,0.00631392408462644
1136,MSI1,1.037,0.00634187952146157
1138,OR4X2,2.199,0.00635895584802745
1139,CHAT,1.974,0.0063763273593892104
1140,PITRM1-AS1,1.479,0.00639367978665563
1141,MIR7-3HG,1.7819999999999998,0.0064068403492446
1142,LOC102724652,2.4530000000000003,0.006421240424382729
1144,IQSEC3,2.6439999999999997,0.00644538187030468
1147,DNMT3B,1.135,0.0064661477253184
1148,OCSTAMP,1.848,0.00651022623758965
1150,ASPHD1,1.528,0.00653175483595738
1151,PVT1,1.588,0.00653768481680817
1153,FAM24B,1.68,0.00658879352325705
1156,CDK18,1.669,0.00659936452329576
1164,SNORA25,4.58,0.00681329953744434
1166,SSH3,2.275,0.00682712478164496
1167,CAMK2N1,1.121,0.00682391470291801
1170,FXYD5,1.505,0.0068678435989692295
1171,VWC2L,2.057,0.00688051317426718
1173,SPHK1,2.346,0.00689038371475738
1174,NDUFA6,2.436,0.006910686793042711
1179,RASSF3,2.066,0.00697881680213907
1180,HSPA4L,1.247,0.00698286581168599
1181,RELN,2.551,0.0070013342408930795
1183,LINC02356,2.359,0.007026427589509871
1188,CILP2,1.8659999999999999,0.007194448218155609
1191,ERC2,1.516,0.00724979420043407
1192,HELT,3.214,0.007261018036845459
1193,LINC00968,2.7569999999999997,0.00726911776168565
1194,MPP7,1.5590000000000002,0.007271837894539591
1195,PPP1R18,1.465,0.0073477765969317205
1196,UAP1,1.101,0.007345414315585001
1200,SFRP1,1.2570000000000001,0.00738666750858439
1205,CMKLR1,2.623,0.0074740104706496596
1206,FGF20,1.631,0.007502750569744841
1207,KANK3,1.767,0.007505563455235859
1208,FDPS,1.139,0.00753539029435468
1215,AOC2,1.77,0.00767828503640123
1216,GRASP,1.462,0.00768295660045075
1219,ADRA1D,2.1519999999999997,0.00778759695165258
1221,CCDC140,2.2569999999999997,0.00785897877423823
1224,SLC7A8,2.886,0.0078754365110585
1228,NR4A2,1.91,0.00790879184061927
1229,OVCH2,1.431,0.00794730352984589
1230,INF2,1.262,0.00792674430041091
1234,CDC42EP2,1.696,0.00796302158132758
1237,ITGAX,1.496,0.00800412111778194
1239,MLANA,2.0140000000000002,0.00803321328555648
1240,KRTAP5-AS1,2.387,0.00804679288822384
1241,GNAL,1.2229999999999999,0.00802379344796756
1245,PLXDC1,1.92,0.008113616324252679
1246,C2CD2,1.375,0.0081257780770304
1249,LEF1,1.984,0.00816451305921476
1250,RIMS3,1.028,0.00817618441575299
1254,KREMEN2,2.104,0.00824211332635087
1257,DNAJC21,1.2770000000000001,0.00826038605353135
1259,SPAG4,1.953,0.00829687400045804
1260,COPZ2,2.628,0.00829419937841637
1261,TMEM225B,2.109,0.00830374937740935
1264,MYRFL,1.439,0.00834113408943676
1265,VWA5B2,1.719,0.00837952885909328
1266,WISP1,3.425,0.00840155811535611
1268,ANKH,1.766,0.008388177843289659
1271,GRK3,1.171,0.008437322426783309
1274,MIR6087,1.082,0.00840857467776959
1278,CDC42BPG,1.829,0.00848270982091558
1280,CPNE9,1.653,0.00853104480303412
1281,LOC107986453,3.133,0.008551421576081129
1283,NEUROD6,2.543,0.00860607194782967
1289,COMTD1,1.4269999999999998,0.00873535919226361
1290,ARHGEF19,1.6369999999999998,0.00873819036886238
1291,PDE4A,1.3780000000000001,0.008728236226891109
1292,ARHGAP24,1.617,0.008760644372683441
1298,MMP24,1.5330000000000001,0.008917301175733871
1302,DUSP2,2.336,0.008960985628249641
1303,ACPP,2.636,0.00898547716858445
1306,FAM216A,1.19,0.0089865027724841
1312,SOWAHD,1.889,0.00909021670700757
1313,ZNF683,1.64,0.0090841890691372
1317,LRRD1,1.62,0.009193840408824521
1319,NUAK2,1.168,0.00925404124455402
1323,GLS2,2.145,0.00931731535003006
1324,STAMBPL1,1.528,0.00933005549205132
1327,OR2F2,2.13,0.00946706835252938
1330,SP5,1.845,0.00953270263682384
1331,IL32,1.896,0.00953725717906557
1332,FGF9,1.67,0.00952780446461015
1337,CELF4,1.726,0.00964942658362497
1342,PPIAL4C,3.378,0.00973865547240556
1343,NET1,1.515,0.0097137478279888
1344,ASS1,1.9880000000000002,0.00974267709608407
1345,MYL12A,1.192,0.00973575176418129
1349,FOXF2,2.218,0.009760777556095621
1351,COL10A1,2.571,0.00977419653198745
1352,GTF2A1L,2.472,0.00980515098129627
1353,EPHA8,1.6030000000000002,0.00981103287101982
1355,C1QL3,1.456,0.00983525308867319
1357,LINC00445,3.062,0.00986248571283248
1358,N4BP3,1.656,0.00989520699923237
1359,BIK,1.847,0.00993320175718855
1360,LSM11,1.081,0.009968516226721309
1361,CRHR1,3.345,0.009979361649069941
1363,CAMK2B,1.7180000000000002,0.0100007086762315
1364,PHLDB2,1.791,0.0100118575680168
1367,DNAJC1,1.217,0.0100645937301014
1368,MEG9,1.9709999999999999,0.0100874237095309
1372,IGSF9,1.122,0.010103979381065999
1376,CD40,2.384,0.0101370066413151
1380,MYL4,2.5869999999999997,0.0102278010073742
1381,MOCOS,1.896,0.0102221793234336
1383,ANKRD18B,1.83,0.0102443536714476
1386,RASL12,2.412,0.0102908947605082
1389,COQ8A,1.101,0.0103438185689706
1390,LINC00632,1.935,0.0104433285374216
1392,TTC39C,1.276,0.0104595213999143
1393,GLRA2,2.327,0.0104724388130306
1397,GPR157,1.5630000000000002,0.0105518539891499
1402,COLEC12,2.483,0.0105828278134856
1407,DHCR24,1.2429999999999999,0.0106351779248655
1411,HTATIP2,1.6880000000000002,0.0107299611251557
1414,TNFSF12-TNFSF13,4.553,0.0108081455491637
1415,LOC101928797,1.982,0.0108178080808896
1416,PTH2R,2.3040000000000003,0.0108116515489547
1422,C11orf24,1.105,0.0108273493352274
1426,RLN3,4.2989999999999995,0.0109149679598646
1427,MAP1LC3A,2.562,0.0109084795528137
1431,WIPF3,1.81,0.010954690336611
1433,HOXD11,2.37,0.0109852411293549
1438,RTN4RL1,1.953,0.0110883619397533
1439,TRNP1,1.669,0.0110835754512242
1441,FAM212A,2.04,0.0111118053349661
1445,EDN3,2.154,0.0112018754863743
1446,FAM19A3,3.406,0.0111965118603253
1448,MIR4466,2.536,0.0112360361216046
1453,RNASEL,1.402,0.0114203229962355
1457,PWWP2B,1.2229999999999999,0.011503402728621999
1464,CPNE7,1.859,0.0116465650413173
1466,CHRNB4,1.899,0.0116559076610646
1468,NEFH,1.368,0.0117256506766367
1470,BOC,1.179,0.0117374436622569
1471,CMTM7,1.754,0.0117683276338698
1475,SFT2D3,1.5190000000000001,0.0118434382751991
1481,HOXA11-AS,2.537,0.0119242808108891
1482,OR4C11,2.05,0.0119390242210166
1485,SMTNL2,1.8630000000000002,0.0120184446001424
1488,SLC45A2,2.1519999999999997,0.0121169892358177
1491,ZC3HAV1L,1.3319999999999999,0.0121383107514535
1499,SENCR,2.218,0.0122163601153012
1505,ITGA1,2.262,0.0123775871569035
1511,TEX33,2.1919999999999997,0.012609499214825001
1512,NDEL1,1.071,0.0126225845918574
1522,OR7D2,1.896,0.0127385156157273
1528,EGR2,2.696,0.0128099537420106
1534,PPP1R14A,1.6280000000000001,0.0129115759107954
1538,MYH9,1.229,0.0130700744831507
1545,SLC7A5,1.025,0.0131768578273144
1546,PTGFR,1.7180000000000002,0.0131986425648585
1557,TFAP2A,1.6280000000000001,0.0133663112171858
1560,FOXD4L6,3.676,0.0134252171391874
1561,FAM72D,1.954,0.0134303772584957
1564,SHISA8,1.724,0.0134674754945778
