,Gene_symbol,Log_FoldChange,PValue
5087,PCSK1N,1.137,0.0157021712657791
5095,PRRC2A,1.99,0.0158320677896521
5131,GKN2,1.429,0.0162647249332159
5132,CYP21A2,1.666,0.016318298816963003
5151,ALKAL2,1.224,0.0165899419140454
5164,SELL,1.454,0.0167587560383702
5165,RNVU1-1,1.1420000000000001,0.0167639817013286
5194,CRYBG2,1.291,0.0173575179336248
5209,LENG1,1.421,0.0175789801098288
5215,MIR145,1.236,0.0176287114448055
5244,SNORA2B,1.5,0.0180766205633093
5246,LINC01737,1.1520000000000001,0.0180881023766877
5247,GRHL2,1.219,0.0181008061885743
5249,LOC101928161,1.348,0.0181538953205093
5277,IFITM4P,1.21,0.0185136314374425
5294,LENG8-AS1,1.975,0.0187357145624485
5304,IL10RA,1.0390000000000001,0.0188383347107374
5320,TMEM31,1.158,0.0190394832514094
5327,TNFSF12-TNFSF13,1.479,0.0190999098719125
5328,CTAGE11P,1.024,0.0191073508162002
5360,TDRD9,1.073,0.0196376693909091
5365,TDO2,1.038,0.0196857999434715
5388,MIR4740,1.128,0.0200713144342918
5403,AVPR1A,1.5419999999999998,0.0201554490612173
5404,CTAGE4,1.097,0.0202118302525739
5418,SAPCD1,1.107,0.0203746496085072
5425,TRIM27,1.254,0.0204583007248402
5428,MEI4,1.182,0.0204799466735883
5441,RASIP1,1.524,0.0205942736329869
5447,GALNT13,1.07,0.0206755274237723
5451,CMPK2,1.327,0.0208076300307404
5453,CRYM,1.0859999999999999,0.0208959625242574
5473,GNG8,1.351,0.0210909565861529
5494,AOC4P,1.21,0.021388597139066
5528,LOC101929457,1.255,0.0220609945174373
5542,FAM163B,1.39,0.0222719808177474
5549,HCG23,1.8130000000000002,0.0223584569599981
5586,IL13RA2,1.474,0.0229120760796697
5604,RPRM,1.001,0.0231626461764285
5631,MUC3A,1.6869999999999998,0.0235438407025935
5645,GSTT2,1.45,0.0237508489900696
5651,MGAM,1.2,0.0238651070566607
5660,LOC102724804,1.17,0.0240293567666128
5665,SLCO1C1,1.376,0.0241161920029968
5666,MAGEC3,1.5330000000000001,0.0241337543442176
5679,SOST,1.5619999999999998,0.0243519393772093
5684,XXYLT1-AS2,1.8019999999999998,0.0244244503365026
5738,NFE2,1.107,0.0254459718943412
5756,LINC01146,1.365,0.0258549854343341
5772,MIR412,1.5230000000000001,0.0260824361472015
5800,LTA,1.604,0.0266463932634764
5824,RBM11,1.558,0.0271193339701494
5849,LOC101928894,1.21,0.0275485197095254
5853,RXFP3,1.2930000000000001,0.0276378620378234
5872,ECSCR,1.6380000000000001,0.0279157760101973
5903,ZNF890P,1.35,0.0283688754060382
5920,IL1RAPL2,1.524,0.0286228709918476
5931,MX1,1.085,0.0287385048715319
5949,HPGD,1.4380000000000002,0.0290902038549888
5955,SCG5,2.9360000000000004,0.0291866485734379
5973,FOLR3,1.3840000000000001,0.0294015607968156
6010,LOC100506474,1.328,0.0301210498652168
6045,TPBGL,1.514,0.0307337490275587
6064,CD93,1.092,0.0310050229459388
6123,TMEM5-AS1,1.001,0.0321213662735354
6186,NELL1,1.12,0.0332433691673528
6253,LOC101927855,1.067,0.0349695009570986
6295,CXCL3,1.035,0.0358774104181867
6322,MIR1273G,1.117,0.0363724739212037
6349,PAQR9,1.15,0.0368332917194186
6433,ZNF385B,1.294,0.0383233577038999
6467,LOC105375451,1.237,0.0390799698419777
6478,ACHE,1.045,0.0393675200650028
6519,PMCHL2,1.255,0.0402258494363881
6542,LINC00911,1.4769999999999999,0.0409208625753011
6577,LINC01800,1.4080000000000001,0.0416091273614552
6604,BCL2L10,1.224,0.0423577299576787
6622,EPHA3,1.03,0.042764815362901
6627,GPR21,1.393,0.0428328164621387
6630,LINC02380,1.125,0.0428904335440372
6632,CXorf58,1.1840000000000002,0.0429713515935525
6636,B4GALT4-AS1,1.054,0.0431437244202882
6643,LINC01315,1.335,0.0432483771034161
6653,LOC388436,1.236,0.0434213363325417
6657,FCAMR,1.489,0.0435357441979104
6674,DHRS7C,1.963,0.0438622923371145
6686,GRAPL,1.1540000000000001,0.044016416187381
6756,LOC554223,1.126,0.0457717809657008
6785,NLRP14,1.119,0.0466394307588611
6798,TSPEAR-AS1,1.162,0.0467763297567851
6808,GJD3,1.238,0.047014075556112
6823,LENG8,1.517,0.0473175389096903
6834,MIR377,1.3330000000000002,0.0476018425678732
6854,FAM216B,1.484,0.0481342395183159
6869,SLC18A1,1.087,0.0484055600239028
6885,MICB,1.4369999999999998,0.0488111242224155
6888,LOC102724957,1.517,0.0488885668602399
6922,LTC4S,1.121,0.04988596563302901
